1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0452323 \\ 
4.225	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0109805	 & 0.00223423	 & 0.00104143 \\ 
4.225	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00532104	 & 0.00154837	 & 0.000504666 \\ 
4.225	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0172839	 & 0.00308181	 & 0.00163927 \\ 
4.225	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0180799	 & 0.00304401	 & 0.00171476 \\ 
4.225	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0245027	 & 0.00357492	 & 0.00232392 \\ 
4.225	 & 0.025 & 	0.546875	 & 0.015625	 & 0.03838	 & 0.00463737	 & 0.0036401 \\ 
4.225	 & 0.025 & 	0.578125	 & 0.015625	 & 0.068189	 & 0.0070067	 & 0.00646728 \\ 
4.225	 & 0.025 & 	0.609375	 & 0.015625	 & 0.097972	 & 0.00875764	 & 0.009292 \\ 
4.225	 & 0.025 & 	0.640625	 & 0.015625	 & 0.118583	 & 0.0104563	 & 0.0112469 \\ 
4.225	 & 0.025 & 	0.671875	 & 0.015625	 & 0.121138	 & 0.0114055	 & 0.0114891 \\ 
4.225	 & 0.025 & 	0.703125	 & 0.015625	 & 0.113746	 & 0.0114739	 & 0.0107881 \\ 
4.225	 & 0.025 & 	0.734375	 & 0.015625	 & 0.100738	 & 0.011043	 & 0.00955438 \\ 
4.225	 & 0.025 & 	0.765625	 & 0.015625	 & 0.136322	 & 0.0169137	 & 0.0129292 \\ 
4.225	 & 0.025 & 	0.796875	 & 0.015625	 & 0.121091	 & 0.023133	 & 0.0114847 \\ 
4.225	 & 0.025 & 	0.828125	 & 0.015625	 & 0.186254	 & 0.057041	 & 0.017665 \\ 
4.225	 & 0.025 & 	0.859375	 & 0.015625	 & 0.413673	 & 0.293604	 & 0.0392342 \\ 
4.225	 & 0.025 & 	0.890625	 & 0.015625	 & 0.317067	 & 0.317067	 & 0.0300718 \\ 
4.275	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00381885	 & 0.00227725	 & 0.000364273 \\ 
4.275	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00457392	 & 0.002195	 & 0.000436298 \\ 
4.275	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.0056173	 & 0.00147088	 & 0.000535825 \\ 
4.275	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.0017583	 & 0.000676421	 & 0.000167721 \\ 
4.275	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00262576	 & 0.000738816	 & 0.000250467 \\ 
4.275	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.0019926	 & 0.000595448	 & 0.000190071 \\ 
4.275	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00102215	 & 0.000361112	 & 9.7501e-05 \\ 
4.275	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00188233	 & 0.000461323	 & 0.000179552 \\ 
4.275	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00151611	 & 0.000468442	 & 0.000144619 \\ 
4.275	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00140721	 & 0.000580676	 & 0.000134232 \\ 
4.275	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000941149	 & 0.00051525	 & 8.97746e-05 \\ 
4.275	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00137393	 & 0.000585645	 & 0.000131057 \\ 
4.275	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000958126	 & 0.000561606	 & 9.13941e-05 \\ 
4.275	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00156363	 & 0.00070276	 & 0.000149152 \\ 
4.275	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00130225	 & 0.000653869	 & 0.000124219 \\ 
4.275	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00106606	 & 0.000617235	 & 0.000101689 \\ 
4.275	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00179193	 & 0.000743831	 & 0.00017093 \\ 
4.275	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000377997	 & 0.000377997	 & 3.60565e-05 \\ 
4.275	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00101513	 & 0.000591993	 & 9.68318e-05 \\ 
4.275	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00391292	 & 0.0013259	 & 0.000373247 \\ 
4.275	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0100199	 & 0.00216799	 & 0.000955784 \\ 
4.275	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00551327	 & 0.001602	 & 0.000525902 \\ 
4.275	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0152219	 & 0.00271848	 & 0.001452 \\ 
4.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0153472	 & 0.00273898	 & 0.00146394 \\ 
4.275	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0264568	 & 0.00388726	 & 0.00252367 \\ 
4.275	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0358319	 & 0.00435644	 & 0.00341794 \\ 
4.275	 & 0.025 & 	0.578125	 & 0.015625	 & 0.059107	 & 0.00648506	 & 0.00563812 \\ 
4.275	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0877918	 & 0.00833437	 & 0.00837431 \\ 
4.275	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0981521	 & 0.00909411	 & 0.00936256 \\ 
4.275	 & 0.025 & 	0.671875	 & 0.015625	 & 0.103133	 & 0.00988119	 & 0.00983769 \\ 
4.275	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0942768	 & 0.0102024	 & 0.00899291 \\ 
4.275	 & 0.025 & 	0.734375	 & 0.015625	 & 0.092442	 & 0.0111701	 & 0.00881789 \\ 
4.275	 & 0.025 & 	0.765625	 & 0.015625	 & 0.103307	 & 0.0150091	 & 0.00985432 \\ 
4.275	 & 0.025 & 	0.796875	 & 0.015625	 & 0.133051	 & 0.02475	 & 0.0126915 \\ 
4.275	 & 0.025 & 	0.828125	 & 0.015625	 & 0.148464	 & 0.041969	 & 0.0141617 \\ 
4.275	 & 0.025 & 	0.859375	 & 0.015625	 & 0.108775	 & 0.0626854	 & 0.0103758 \\ 
4.275	 & 0.025 & 	0.890625	 & 0.015625	 & 1.18026	 & 1.18026	 & 0.112583 \\ 
4.325	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00114378	 & 0.00114378	 & 0.000109728 \\ 
4.325	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00709608	 & 0.00230759	 & 0.000680761 \\ 
4.325	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00687412	 & 0.00203598	 & 0.000659467 \\ 
4.325	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00350449	 & 0.00107858	 & 0.000336202 \\ 
4.325	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00298188	 & 0.000872489	 & 0.000286066 \\ 
4.325	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00152047	 & 0.000587512	 & 0.000145866 \\ 
4.325	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000764219	 & 0.000353075	 & 7.33152e-05 \\ 
4.325	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00120321	 & 0.000387444	 & 0.00011543 \\ 
4.325	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00183382	 & 0.00058622	 & 0.000175927 \\ 
4.325	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00153168	 & 0.000695479	 & 0.000146942 \\ 
4.325	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00244068	 & 0.000942353	 & 0.000234146 \\ 
4.325	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00049505	 & 0.000358602	 & 4.74926e-05 \\ 
4.325	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00110515	 & 0.000559355	 & 0.000106022 \\ 
4.325	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00078312	 & 0.00056018	 & 7.51285e-05 \\ 
4.325	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000436842	 & 0.000436842	 & 4.19084e-05 \\ 
4.325	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00168565	 & 0.000845076	 & 0.000161713 \\ 
4.325	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00157521	 & 0.000797858	 & 0.000151118 \\ 
4.325	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000569118	 & 0.000569118	 & 5.45983e-05 \\ 
4.325	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000551009	 & 0.000484366	 & 5.2861e-05 \\ 
4.325	 & 0.025 & 	0.359375	 & 0.015625	 & 0.000992341	 & 0.000701933	 & 9.52001e-05 \\ 
4.325	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00145244	 & 0.00085499	 & 0.000139339 \\ 
4.325	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0111568	 & 0.00247417	 & 0.00107032 \\ 
4.325	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00607691	 & 0.00193961	 & 0.000582987 \\ 
4.325	 & 0.025 & 	0.484375	 & 0.015625	 & 0.014483	 & 0.0028975	 & 0.00138942 \\ 
4.325	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0274508	 & 0.00435442	 & 0.00263349 \\ 
4.325	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0305548	 & 0.00445386	 & 0.00293127 \\ 
4.325	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0700971	 & 0.00780328	 & 0.00672476 \\ 
4.325	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0943864	 & 0.00958557	 & 0.00905495 \\ 
4.325	 & 0.025 & 	0.640625	 & 0.015625	 & 0.113008	 & 0.0110662	 & 0.0108414 \\ 
4.325	 & 0.025 & 	0.671875	 & 0.015625	 & 0.101414	 & 0.0113066	 & 0.00972917 \\ 
4.325	 & 0.025 & 	0.703125	 & 0.015625	 & 0.122725	 & 0.0130661	 & 0.0117736 \\ 
4.325	 & 0.025 & 	0.734375	 & 0.015625	 & 0.125422	 & 0.0146265	 & 0.0120324 \\ 
4.325	 & 0.025 & 	0.765625	 & 0.015625	 & 0.123176	 & 0.0187237	 & 0.0118168 \\ 
4.325	 & 0.025 & 	0.796875	 & 0.015625	 & 0.143223	 & 0.0311464	 & 0.0137401 \\ 
4.325	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0886967	 & 0.0331026	 & 0.00850911 \\ 
4.325	 & 0.025 & 	0.859375	 & 0.015625	 & 0.0998969	 & 0.0829986	 & 0.0095836 \\ 
4.375	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.000799614	 & 0.000799614	 & 7.71492e-05 \\ 
4.375	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00541771	 & 0.00240692	 & 0.000522717 \\ 
4.375	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00490632	 & 0.0016963	 & 0.000473376 \\ 
4.375	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00136593	 & 0.000684397	 & 0.000131789 \\ 
4.375	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.0017719	 & 0.000740998	 & 0.000170958 \\ 
4.375	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000652268	 & 0.000390127	 & 6.29328e-05 \\ 
4.375	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00165162	 & 0.000534951	 & 0.000159353 \\ 
4.375	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.0018132	 & 0.000508905	 & 0.000174943 \\ 
4.375	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00133298	 & 0.00051103	 & 0.00012861 \\ 
4.375	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000872753	 & 0.000620931	 & 8.42059e-05 \\ 
4.375	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00101349	 & 0.000586776	 & 9.77842e-05 \\ 
4.375	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00154576	 & 0.00077704	 & 0.000149139 \\ 
4.375	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00145582	 & 0.000841306	 & 0.000140462 \\ 
4.375	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00102767	 & 0.000727611	 & 9.91529e-05 \\ 
4.375	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00110487	 & 0.000649958	 & 0.000106601 \\ 
4.375	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00117972	 & 0.000692646	 & 0.000113823 \\ 
4.375	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000566112	 & 0.000566112	 & 5.46202e-05 \\ 
4.375	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00191316	 & 0.000961537	 & 0.000184587 \\ 
4.375	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00118441	 & 0.000715933	 & 0.000114275 \\ 
4.375	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00546304	 & 0.00171434	 & 0.000527091 \\ 
4.375	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00663759	 & 0.0020216	 & 0.000640415 \\ 
4.375	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0114018	 & 0.00268166	 & 0.00110008 \\ 
4.375	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0233621	 & 0.0040793	 & 0.00225405 \\ 
4.375	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0285135	 & 0.00451426	 & 0.00275107 \\ 
4.375	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0317021	 & 0.00471016	 & 0.00305872 \\ 
4.375	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0450461	 & 0.00597958	 & 0.00434618 \\ 
4.375	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0920906	 & 0.00944236	 & 0.00888518 \\ 
4.375	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0919821	 & 0.0101982	 & 0.00887471 \\ 
4.375	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0902651	 & 0.0106374	 & 0.00870905 \\ 
4.375	 & 0.025 & 	0.703125	 & 0.015625	 & 0.098919	 & 0.0116991	 & 0.009544 \\ 
4.375	 & 0.025 & 	0.734375	 & 0.015625	 & 0.107173	 & 0.013497	 & 0.0103404 \\ 
4.375	 & 0.025 & 	0.765625	 & 0.015625	 & 0.128923	 & 0.0186633	 & 0.0124389 \\ 
4.375	 & 0.025 & 	0.796875	 & 0.015625	 & 0.181013	 & 0.0368367	 & 0.0174647 \\ 
4.375	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0904271	 & 0.0299263	 & 0.00872468 \\ 
4.375	 & 0.025 & 	0.859375	 & 0.015625	 & 0.0323362	 & 0.0323362	 & 0.00311989 \\ 
4.425	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00480728	 & 0.00350065	 & 0.000466464 \\ 
4.425	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0111263	 & 0.00468865	 & 0.00107961 \\ 
4.425	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00453189	 & 0.00166267	 & 0.000439742 \\ 
4.425	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00485727	 & 0.00156025	 & 0.000471314 \\ 
4.425	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00320106	 & 0.00107841	 & 0.000310608 \\ 
4.425	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00162231	 & 0.000669356	 & 0.000157418 \\ 
4.425	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00111232	 & 0.000436312	 & 0.000107932 \\ 
4.425	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00152663	 & 0.000548018	 & 0.000148133 \\ 
4.425	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000764343	 & 0.000462672	 & 7.41664e-05 \\ 
4.425	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00220995	 & 0.00101508	 & 0.000214437 \\ 
4.425	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00171105	 & 0.00099773	 & 0.000166028 \\ 
4.425	 & 0.025 & 	0.078125	 & 0.015625	 & 0.0013506	 & 0.000792608	 & 0.000131053 \\ 
4.425	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000983545	 & 0.000697644	 & 9.54362e-05 \\ 
4.425	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000501406	 & 0.000501406	 & 4.86528e-05 \\ 
4.425	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000671095	 & 0.000671095	 & 6.51182e-05 \\ 
4.425	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00138778	 & 0.000981643	 & 0.00013466 \\ 
4.425	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00119086	 & 0.000842069	 & 0.000115553 \\ 
4.425	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000760338	 & 0.000760338	 & 7.37777e-05 \\ 
4.425	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000770074	 & 0.000770074	 & 7.47225e-05 \\ 
4.425	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00126045	 & 0.000913204	 & 0.000122305 \\ 
4.425	 & 0.025 & 	0.359375	 & 0.015625	 & 5.62375e-05	 & 5.62375e-05	 & 5.45688e-06 \\ 
4.425	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00234372	 & 0.00135514	 & 0.000227417 \\ 
4.425	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00951475	 & 0.00289593	 & 0.000923243 \\ 
4.425	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0107976	 & 0.00313324	 & 0.00104772 \\ 
4.425	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0229457	 & 0.00463001	 & 0.00222648 \\ 
4.425	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0326497	 & 0.00591147	 & 0.0031681 \\ 
4.425	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0302845	 & 0.0055983	 & 0.00293859 \\ 
4.425	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0309641	 & 0.00586398	 & 0.00300453 \\ 
4.425	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0815412	 & 0.0105497	 & 0.00791217 \\ 
4.425	 & 0.025 & 	0.640625	 & 0.015625	 & 0.120527	 & 0.0138124	 & 0.0116951 \\ 
4.425	 & 0.025 & 	0.671875	 & 0.015625	 & 0.100466	 & 0.0135771	 & 0.00974847 \\ 
4.425	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0786856	 & 0.0122166	 & 0.00763509 \\ 
4.425	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0889445	 & 0.0141291	 & 0.00863054 \\ 
4.425	 & 0.025 & 	0.765625	 & 0.015625	 & 0.126966	 & 0.0209723	 & 0.0123199 \\ 
4.425	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0950102	 & 0.026926	 & 0.00921911 \\ 
4.425	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0678822	 & 0.028766	 & 0.0065868 \\ 
4.425	 & 0.025 & 	0.859375	 & 0.015625	 & 0.0840032	 & 0.0840032	 & 0.00815107 \\ 
4.475	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00730035	 & 0.00588252	 & 0.000712399 \\ 
4.475	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00332368	 & 0.00152462	 & 0.000324339 \\ 
4.475	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00648562	 & 0.00156766	 & 0.000632894 \\ 
4.475	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00414817	 & 0.00108299	 & 0.000404796 \\ 
4.475	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00191499	 & 0.000653111	 & 0.000186873 \\ 
4.475	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000786411	 & 0.000357961	 & 7.67413e-05 \\ 
4.475	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000817753	 & 0.000329914	 & 7.97998e-05 \\ 
4.475	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00100029	 & 0.000315612	 & 9.76126e-05 \\ 
4.475	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00165942	 & 0.00052934	 & 0.000161933 \\ 
4.475	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00153432	 & 0.000630029	 & 0.000149726 \\ 
4.475	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000792197	 & 0.000481576	 & 7.7306e-05 \\ 
4.475	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00190611	 & 0.000755857	 & 0.000186007 \\ 
4.475	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000357087	 & 0.000254438	 & 3.4846e-05 \\ 
4.475	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000961033	 & 0.000562252	 & 9.37817e-05 \\ 
4.475	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000326998	 & 0.000326998	 & 3.19099e-05 \\ 
4.475	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000690032	 & 0.000487933	 & 6.73362e-05 \\ 
4.475	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00117741	 & 0.000683187	 & 0.000114897 \\ 
4.475	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00123665	 & 0.000716987	 & 0.000120678 \\ 
4.475	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000605304	 & 0.000453564	 & 5.90681e-05 \\ 
4.475	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000255183	 & 0.000255183	 & 2.49019e-05 \\ 
4.475	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00102234	 & 0.000638954	 & 9.97645e-05 \\ 
4.475	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00264912	 & 0.00108734	 & 0.000258512 \\ 
4.475	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00187996	 & 0.000946686	 & 0.000183454 \\ 
4.475	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00972425	 & 0.00229109	 & 0.000948934 \\ 
4.475	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0179155	 & 0.00316585	 & 0.00174827 \\ 
4.475	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0220254	 & 0.00355168	 & 0.00214934 \\ 
4.475	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0265427	 & 0.00387175	 & 0.00259015 \\ 
4.475	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0421482	 & 0.00511011	 & 0.00411301 \\ 
4.475	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0662117	 & 0.00729689	 & 0.00646122 \\ 
4.475	 & 0.025 & 	0.640625	 & 0.015625	 & 0.080486	 & 0.0082435	 & 0.00785417 \\ 
4.475	 & 0.025 & 	0.671875	 & 0.015625	 & 0.110716	 & 0.010846	 & 0.0108042 \\ 
4.475	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0888287	 & 0.0101074	 & 0.00866828 \\ 
4.475	 & 0.025 & 	0.734375	 & 0.015625	 & 0.115034	 & 0.0129898	 & 0.0112256 \\ 
4.475	 & 0.025 & 	0.765625	 & 0.015625	 & 0.101325	 & 0.0136847	 & 0.00988775 \\ 
4.475	 & 0.025 & 	0.796875	 & 0.015625	 & 0.125161	 & 0.0275767	 & 0.0122138 \\ 
4.475	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0576143	 & 0.0231691	 & 0.00562225 \\ 
4.475	 & 0.025 & 	0.859375	 & 0.015625	 & 0.12399	 & 0.0757557	 & 0.0120995 \\ 
4.525	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.0048861	 & 0.00325906	 & 0.000479509 \\ 
4.525	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00657534	 & 0.00231631	 & 0.000645286 \\ 
4.525	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00471074	 & 0.00127495	 & 0.000462299 \\ 
4.525	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00216944	 & 0.000744364	 & 0.000212903 \\ 
4.525	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00201774	 & 0.000644603	 & 0.000198015 \\ 
4.525	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000938122	 & 0.0004293	 & 9.20647e-05 \\ 
4.525	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00079307	 & 0.000310387	 & 7.78297e-05 \\ 
4.525	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00178781	 & 0.00043517	 & 0.00017545 \\ 
4.525	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000974724	 & 0.000404841	 & 9.56567e-05 \\ 
4.525	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000787219	 & 0.000468381	 & 7.72555e-05 \\ 
4.525	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00155448	 & 0.000643267	 & 0.000152553 \\ 
4.525	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000569098	 & 0.000338812	 & 5.58497e-05 \\ 
4.525	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000924543	 & 0.000485126	 & 9.07321e-05 \\ 
4.525	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000329118	 & 0.000250006	 & 3.22987e-05 \\ 
4.525	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000976669	 & 0.000567424	 & 9.58476e-05 \\ 
4.525	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00130527	 & 0.00065763	 & 0.000128096 \\ 
4.525	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00224034	 & 0.000918141	 & 0.00021986 \\ 
4.525	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000671953	 & 0.000475737	 & 6.59437e-05 \\ 
4.525	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000245308	 & 0.000245308	 & 2.40739e-05 \\ 
4.525	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00101043	 & 0.000533871	 & 9.91612e-05 \\ 
4.525	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00556476	 & 0.00155277	 & 0.00054611 \\ 
4.525	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00826941	 & 0.00203379	 & 0.000811537 \\ 
4.525	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00563449	 & 0.00170921	 & 0.000552953 \\ 
4.525	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0169026	 & 0.00301552	 & 0.00165878 \\ 
4.525	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0204201	 & 0.00336744	 & 0.00200398 \\ 
4.525	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0253842	 & 0.00373621	 & 0.00249113 \\ 
4.525	 & 0.025 & 	0.578125	 & 0.015625	 & 0.029585	 & 0.00397487	 & 0.00290339 \\ 
4.525	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0711438	 & 0.00753167	 & 0.00698186 \\ 
4.525	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0806453	 & 0.00813974	 & 0.00791431 \\ 
4.525	 & 0.025 & 	0.671875	 & 0.015625	 & 0.104338	 & 0.0101461	 & 0.0102394 \\ 
4.525	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0933639	 & 0.0105311	 & 0.00916247 \\ 
4.525	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0940024	 & 0.0116591	 & 0.00922514 \\ 
4.525	 & 0.025 & 	0.765625	 & 0.015625	 & 0.107109	 & 0.0146014	 & 0.0105114 \\ 
4.525	 & 0.025 & 	0.796875	 & 0.015625	 & 0.196622	 & 0.0363831	 & 0.019296 \\ 
4.525	 & 0.025 & 	0.828125	 & 0.015625	 & 0.169151	 & 0.0464839	 & 0.0166001 \\ 
