1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0433512 \\ 
4.225	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0245027	 & 0.00357492	 & 0.00227603 \\ 
4.225	 & 0.025 & 	0.546875	 & 0.015625	 & 0.03838	 & 0.00463737	 & 0.00356508 \\ 
4.225	 & 0.025 & 	0.578125	 & 0.015625	 & 0.068189	 & 0.0070067	 & 0.00633401 \\ 
4.225	 & 0.025 & 	0.609375	 & 0.015625	 & 0.097972	 & 0.00875764	 & 0.00910052 \\ 
4.225	 & 0.025 & 	0.640625	 & 0.015625	 & 0.118583	 & 0.0104563	 & 0.0110151 \\ 
4.225	 & 0.025 & 	0.671875	 & 0.015625	 & 0.121138	 & 0.0114055	 & 0.0112524 \\ 
4.225	 & 0.025 & 	0.703125	 & 0.015625	 & 0.113746	 & 0.0114739	 & 0.0105658 \\ 
4.225	 & 0.025 & 	0.734375	 & 0.015625	 & 0.100738	 & 0.011043	 & 0.00935749 \\ 
4.225	 & 0.025 & 	0.765625	 & 0.015625	 & 0.136322	 & 0.0169137	 & 0.0126628 \\ 
4.225	 & 0.025 & 	0.796875	 & 0.015625	 & 0.121091	 & 0.023133	 & 0.011248 \\ 
4.225	 & 0.025 & 	0.828125	 & 0.015625	 & 0.186254	 & 0.057041	 & 0.017301 \\ 
4.225	 & 0.025 & 	0.859375	 & 0.015625	 & 0.413673	 & 0.293604	 & 0.0384257 \\ 
4.225	 & 0.025 & 	0.890625	 & 0.015625	 & 0.317067	 & 0.317067	 & 0.0294521 \\ 
4.275	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00381885	 & 0.00227725	 & 0.000356853 \\ 
4.275	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00457392	 & 0.002195	 & 0.000427411 \\ 
4.275	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.0056173	 & 0.00147088	 & 0.00052491 \\ 
4.275	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.0017583	 & 0.000676421	 & 0.000164304 \\ 
4.275	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00262576	 & 0.000738816	 & 0.000245365 \\ 
4.275	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.0019926	 & 0.000595448	 & 0.000186199 \\ 
4.275	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00102215	 & 0.000361112	 & 9.55149e-05 \\ 
4.275	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00188233	 & 0.000461323	 & 0.000175895 \\ 
4.275	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00151611	 & 0.000468442	 & 0.000141673 \\ 
4.275	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00140721	 & 0.000580676	 & 0.000131497 \\ 
4.275	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000941149	 & 0.00051525	 & 8.79459e-05 \\ 
4.275	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00137393	 & 0.000585645	 & 0.000128387 \\ 
4.275	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000958126	 & 0.000561606	 & 8.95323e-05 \\ 
4.275	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00156363	 & 0.00070276	 & 0.000146114 \\ 
4.275	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00130225	 & 0.000653869	 & 0.000121689 \\ 
4.275	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00106606	 & 0.000617235	 & 9.96179e-05 \\ 
4.275	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00179193	 & 0.000743831	 & 0.000167448 \\ 
4.275	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000377997	 & 0.000377997	 & 3.53221e-05 \\ 
4.275	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00101513	 & 0.000591993	 & 9.48593e-05 \\ 
4.275	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00391292	 & 0.0013259	 & 0.000365644 \\ 
4.275	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0100199	 & 0.00216799	 & 0.000936315 \\ 
4.275	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00551327	 & 0.001602	 & 0.000515189 \\ 
4.275	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0152219	 & 0.00271848	 & 0.00142242 \\ 
4.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0153472	 & 0.00273898	 & 0.00143412 \\ 
4.275	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0264568	 & 0.00388726	 & 0.00247226 \\ 
4.275	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0358319	 & 0.00435644	 & 0.00334832 \\ 
4.275	 & 0.025 & 	0.578125	 & 0.015625	 & 0.059107	 & 0.00648506	 & 0.00552327 \\ 
4.275	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0877918	 & 0.00833437	 & 0.00820372 \\ 
4.275	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0981521	 & 0.00909411	 & 0.00917184 \\ 
4.275	 & 0.025 & 	0.671875	 & 0.015625	 & 0.103133	 & 0.00988119	 & 0.0096373 \\ 
4.275	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0942768	 & 0.0102024	 & 0.00880972 \\ 
4.275	 & 0.025 & 	0.734375	 & 0.015625	 & 0.092442	 & 0.0111701	 & 0.00863826 \\ 
4.275	 & 0.025 & 	0.765625	 & 0.015625	 & 0.103307	 & 0.0150091	 & 0.00965359 \\ 
4.275	 & 0.025 & 	0.796875	 & 0.015625	 & 0.133051	 & 0.02475	 & 0.012433 \\ 
4.275	 & 0.025 & 	0.828125	 & 0.015625	 & 0.148464	 & 0.041969	 & 0.0138733 \\ 
4.275	 & 0.025 & 	0.859375	 & 0.015625	 & 0.108775	 & 0.0626854	 & 0.0101645 \\ 
4.275	 & 0.025 & 	0.890625	 & 0.015625	 & 1.18026	 & 1.18026	 & 0.110289 \\ 
4.325	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00114378	 & 0.00114378	 & 0.000107519 \\ 
4.325	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00709608	 & 0.00230759	 & 0.000667053 \\ 
4.325	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00687412	 & 0.00203598	 & 0.000646188 \\ 
4.325	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00350449	 & 0.00107858	 & 0.000329432 \\ 
4.325	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00298188	 & 0.000872489	 & 0.000280305 \\ 
4.325	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00152047	 & 0.000587512	 & 0.000142929 \\ 
4.325	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000764219	 & 0.000353075	 & 7.18389e-05 \\ 
4.325	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00120321	 & 0.000387444	 & 0.000113105 \\ 
4.325	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00183382	 & 0.00058622	 & 0.000172384 \\ 
4.325	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00153168	 & 0.000695479	 & 0.000143983 \\ 
4.325	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00244068	 & 0.000942353	 & 0.000229431 \\ 
4.325	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00049505	 & 0.000358602	 & 4.65362e-05 \\ 
4.325	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00110515	 & 0.000559355	 & 0.000103887 \\ 
4.325	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00078312	 & 0.00056018	 & 7.36157e-05 \\ 
4.325	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000436842	 & 0.000436842	 & 4.10645e-05 \\ 
4.325	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00168565	 & 0.000845076	 & 0.000158456 \\ 
4.325	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00157521	 & 0.000797858	 & 0.000148075 \\ 
4.325	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000569118	 & 0.000569118	 & 5.34989e-05 \\ 
4.325	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000551009	 & 0.000484366	 & 5.17966e-05 \\ 
4.325	 & 0.025 & 	0.359375	 & 0.015625	 & 0.000992341	 & 0.000701933	 & 9.32831e-05 \\ 
4.325	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00145244	 & 0.00085499	 & 0.000136533 \\ 
4.325	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0111568	 & 0.00247417	 & 0.00104877 \\ 
4.325	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00607691	 & 0.00193961	 & 0.000571248 \\ 
4.325	 & 0.025 & 	0.484375	 & 0.015625	 & 0.014483	 & 0.0028975	 & 0.00136144 \\ 
4.325	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0274508	 & 0.00435442	 & 0.00258046 \\ 
4.325	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0305548	 & 0.00445386	 & 0.00287225 \\ 
4.325	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0700971	 & 0.00780328	 & 0.00658935 \\ 
4.325	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0943864	 & 0.00958557	 & 0.00887261 \\ 
4.325	 & 0.025 & 	0.640625	 & 0.015625	 & 0.113008	 & 0.0110662	 & 0.0106231 \\ 
4.325	 & 0.025 & 	0.671875	 & 0.015625	 & 0.101414	 & 0.0113066	 & 0.00953326 \\ 
4.325	 & 0.025 & 	0.703125	 & 0.015625	 & 0.122725	 & 0.0130661	 & 0.0115365 \\ 
4.325	 & 0.025 & 	0.734375	 & 0.015625	 & 0.125422	 & 0.0146265	 & 0.0117901 \\ 
4.325	 & 0.025 & 	0.765625	 & 0.015625	 & 0.123176	 & 0.0187237	 & 0.0115789 \\ 
4.325	 & 0.025 & 	0.796875	 & 0.015625	 & 0.143223	 & 0.0311464	 & 0.0134634 \\ 
4.325	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0886967	 & 0.0331026	 & 0.00833776 \\ 
4.325	 & 0.025 & 	0.859375	 & 0.015625	 & 0.0998969	 & 0.0829986	 & 0.00939062 \\ 
4.375	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.000799614	 & 0.000799614	 & 7.56135e-05 \\ 
4.375	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00541771	 & 0.00240692	 & 0.000512312 \\ 
4.375	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00490632	 & 0.0016963	 & 0.000463953 \\ 
4.375	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00136593	 & 0.000684397	 & 0.000129166 \\ 
4.375	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.0017719	 & 0.000740998	 & 0.000167555 \\ 
4.375	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000652268	 & 0.000390127	 & 6.16801e-05 \\ 
4.375	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00165162	 & 0.000534951	 & 0.000156181 \\ 
4.375	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.0018132	 & 0.000508905	 & 0.000171461 \\ 
4.375	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00133298	 & 0.00051103	 & 0.00012605 \\ 
4.375	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000872753	 & 0.000620931	 & 8.25297e-05 \\ 
4.375	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00101349	 & 0.000586776	 & 9.58377e-05 \\ 
4.375	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00154576	 & 0.00077704	 & 0.000146171 \\ 
4.375	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00145582	 & 0.000841306	 & 0.000137666 \\ 
4.375	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00102767	 & 0.000727611	 & 9.71792e-05 \\ 
4.375	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00110487	 & 0.000649958	 & 0.000104479 \\ 
4.375	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00117972	 & 0.000692646	 & 0.000111558 \\ 
4.375	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000566112	 & 0.000566112	 & 5.35329e-05 \\ 
4.375	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00191316	 & 0.000961537	 & 0.000180913 \\ 
4.375	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00118441	 & 0.000715933	 & 0.000112 \\ 
4.375	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00546304	 & 0.00171434	 & 0.000516598 \\ 
4.375	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00663759	 & 0.0020216	 & 0.000627667 \\ 
4.375	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0114018	 & 0.00268166	 & 0.00107818 \\ 
4.375	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0233621	 & 0.0040793	 & 0.00220918 \\ 
4.375	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0285135	 & 0.00451426	 & 0.00269631 \\ 
4.375	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0317021	 & 0.00471016	 & 0.00299783 \\ 
4.375	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0450461	 & 0.00597958	 & 0.00425967 \\ 
4.375	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0920906	 & 0.00944236	 & 0.00870831 \\ 
4.375	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0919821	 & 0.0101982	 & 0.00869805 \\ 
4.375	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0902651	 & 0.0106374	 & 0.00853569 \\ 
4.375	 & 0.025 & 	0.703125	 & 0.015625	 & 0.098919	 & 0.0116991	 & 0.00935402 \\ 
4.375	 & 0.025 & 	0.734375	 & 0.015625	 & 0.107173	 & 0.013497	 & 0.0101346 \\ 
4.375	 & 0.025 & 	0.765625	 & 0.015625	 & 0.128923	 & 0.0186633	 & 0.0121913 \\ 
4.375	 & 0.025 & 	0.796875	 & 0.015625	 & 0.181013	 & 0.0368367	 & 0.017117 \\ 
4.375	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0904271	 & 0.0299263	 & 0.00855101 \\ 
4.375	 & 0.025 & 	0.859375	 & 0.015625	 & 0.0323362	 & 0.0323362	 & 0.00305779 \\ 
4.425	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00480728	 & 0.00350065	 & 0.000457285 \\ 
4.425	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0111263	 & 0.00468865	 & 0.00105837 \\ 
4.425	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00453189	 & 0.00166267	 & 0.000431088 \\ 
4.425	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00485727	 & 0.00156025	 & 0.000462039 \\ 
4.425	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00320106	 & 0.00107841	 & 0.000304496 \\ 
4.425	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00162231	 & 0.000669356	 & 0.00015432 \\ 
4.425	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00111232	 & 0.000436312	 & 0.000105808 \\ 
4.425	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00152663	 & 0.000548018	 & 0.000145218 \\ 
4.425	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000764343	 & 0.000462672	 & 7.27069e-05 \\ 
4.425	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00220995	 & 0.00101508	 & 0.000210218 \\ 
4.425	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00171105	 & 0.00099773	 & 0.00016276 \\ 
4.425	 & 0.025 & 	0.078125	 & 0.015625	 & 0.0013506	 & 0.000792608	 & 0.000128474 \\ 
4.425	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000983545	 & 0.000697644	 & 9.35581e-05 \\ 
4.425	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000501406	 & 0.000501406	 & 4.76954e-05 \\ 
4.425	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000671095	 & 0.000671095	 & 6.38368e-05 \\ 
4.425	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00138778	 & 0.000981643	 & 0.00013201 \\ 
4.425	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00119086	 & 0.000842069	 & 0.000113279 \\ 
4.425	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000760338	 & 0.000760338	 & 7.23259e-05 \\ 
4.425	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000770074	 & 0.000770074	 & 7.32521e-05 \\ 
4.425	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00126045	 & 0.000913204	 & 0.000119898 \\ 
4.425	 & 0.025 & 	0.359375	 & 0.015625	 & 5.62375e-05	 & 5.62375e-05	 & 5.3495e-06 \\ 
4.425	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00234372	 & 0.00135514	 & 0.000222942 \\ 
4.425	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00951475	 & 0.00289593	 & 0.000905075 \\ 
4.425	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0107976	 & 0.00313324	 & 0.00102711 \\ 
4.425	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0229457	 & 0.00463001	 & 0.00218267 \\ 
4.425	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0326497	 & 0.00591147	 & 0.00310575 \\ 
4.425	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0302845	 & 0.0055983	 & 0.00288076 \\ 
4.425	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0309641	 & 0.00586398	 & 0.00294541 \\ 
4.425	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0815412	 & 0.0105497	 & 0.00775647 \\ 
4.425	 & 0.025 & 	0.640625	 & 0.015625	 & 0.120527	 & 0.0138124	 & 0.0114649 \\ 
4.425	 & 0.025 & 	0.671875	 & 0.015625	 & 0.100466	 & 0.0135771	 & 0.00955664 \\ 
4.425	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0786856	 & 0.0122166	 & 0.00748484 \\ 
4.425	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0889445	 & 0.0141291	 & 0.0084607 \\ 
4.425	 & 0.025 & 	0.765625	 & 0.015625	 & 0.126966	 & 0.0209723	 & 0.0120775 \\ 
4.425	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0950102	 & 0.026926	 & 0.00903769 \\ 
4.425	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0678822	 & 0.028766	 & 0.00645718 \\ 
4.425	 & 0.025 & 	0.859375	 & 0.015625	 & 0.0840032	 & 0.0840032	 & 0.00799067 \\ 
4.475	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00730035	 & 0.00588252	 & 0.00069854 \\ 
4.475	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00332368	 & 0.00152462	 & 0.000318029 \\ 
4.475	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00648562	 & 0.00156766	 & 0.000620581 \\ 
4.475	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00414817	 & 0.00108299	 & 0.000396921 \\ 
4.475	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00191499	 & 0.000653111	 & 0.000183238 \\ 
4.475	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000786411	 & 0.000357961	 & 7.52483e-05 \\ 
4.475	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000817753	 & 0.000329914	 & 7.82473e-05 \\ 
4.475	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00100029	 & 0.000315612	 & 9.57136e-05 \\ 
4.475	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00165942	 & 0.00052934	 & 0.000158783 \\ 
4.475	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00153432	 & 0.000630029	 & 0.000146813 \\ 
4.475	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000792197	 & 0.000481576	 & 7.5802e-05 \\ 
4.475	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00190611	 & 0.000755857	 & 0.000182388 \\ 
4.475	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000357087	 & 0.000254438	 & 3.41681e-05 \\ 
4.475	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000961033	 & 0.000562252	 & 9.19572e-05 \\ 
4.475	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000326998	 & 0.000326998	 & 3.12891e-05 \\ 
4.475	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000690032	 & 0.000487933	 & 6.60262e-05 \\ 
4.475	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00117741	 & 0.000683187	 & 0.000112661 \\ 
4.475	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00123665	 & 0.000716987	 & 0.00011833 \\ 
4.475	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000605304	 & 0.000453564	 & 5.7919e-05 \\ 
4.475	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000255183	 & 0.000255183	 & 2.44174e-05 \\ 
4.475	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00102234	 & 0.000638954	 & 9.78237e-05 \\ 
4.475	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00264912	 & 0.00108734	 & 0.000253483 \\ 
4.475	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00187996	 & 0.000946686	 & 0.000179885 \\ 
4.475	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00972425	 & 0.00229109	 & 0.000930473 \\ 
4.475	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0179155	 & 0.00316585	 & 0.00171426 \\ 
4.475	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0220254	 & 0.00355168	 & 0.00210752 \\ 
4.475	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0265427	 & 0.00387175	 & 0.00253976 \\ 
4.475	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0421482	 & 0.00511011	 & 0.00403299 \\ 
4.475	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0662117	 & 0.00729689	 & 0.00633552 \\ 
4.475	 & 0.025 & 	0.640625	 & 0.015625	 & 0.080486	 & 0.0082435	 & 0.00770137 \\ 
4.475	 & 0.025 & 	0.671875	 & 0.015625	 & 0.110716	 & 0.010846	 & 0.010594 \\ 
4.475	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0888287	 & 0.0101074	 & 0.00849964 \\ 
4.475	 & 0.025 & 	0.734375	 & 0.015625	 & 0.115034	 & 0.0129898	 & 0.0110072 \\ 
4.475	 & 0.025 & 	0.765625	 & 0.015625	 & 0.101325	 & 0.0136847	 & 0.00969539 \\ 
4.475	 & 0.025 & 	0.796875	 & 0.015625	 & 0.125161	 & 0.0275767	 & 0.0119761 \\ 
4.475	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0576143	 & 0.0231691	 & 0.00551287 \\ 
4.475	 & 0.025 & 	0.859375	 & 0.015625	 & 0.12399	 & 0.0757557	 & 0.0118641 \\ 
4.525	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.0048861	 & 0.00325906	 & 0.000470286 \\ 
4.525	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00657534	 & 0.00231631	 & 0.000632875 \\ 
4.525	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00471074	 & 0.00127495	 & 0.000453407 \\ 
4.525	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00216944	 & 0.000744364	 & 0.000208808 \\ 
4.525	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00201774	 & 0.000644603	 & 0.000194207 \\ 
4.525	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000938122	 & 0.0004293	 & 9.02939e-05 \\ 
4.525	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00079307	 & 0.000310387	 & 7.63327e-05 \\ 
4.525	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00178781	 & 0.00043517	 & 0.000172076 \\ 
4.525	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000974724	 & 0.000404841	 & 9.38168e-05 \\ 
4.525	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000787219	 & 0.000468381	 & 7.57696e-05 \\ 
4.525	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00155448	 & 0.000643267	 & 0.000149618 \\ 
4.525	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000569098	 & 0.000338812	 & 5.47755e-05 \\ 
4.525	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000924543	 & 0.000485126	 & 8.8987e-05 \\ 
4.525	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000329118	 & 0.000250006	 & 3.16775e-05 \\ 
4.525	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000976669	 & 0.000567424	 & 9.40041e-05 \\ 
4.525	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00130527	 & 0.00065763	 & 0.000125632 \\ 
4.525	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00224034	 & 0.000918141	 & 0.000215632 \\ 
4.525	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000671953	 & 0.000475737	 & 6.46753e-05 \\ 
4.525	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000245308	 & 0.000245308	 & 2.36108e-05 \\ 
4.525	 & 0.025 & 	0.359375	 & 0.015625	 & 0.00101043	 & 0.000533871	 & 9.7254e-05 \\ 
4.525	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00556476	 & 0.00155277	 & 0.000535606 \\ 
4.525	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00826941	 & 0.00203379	 & 0.000795928 \\ 
4.525	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00563449	 & 0.00170921	 & 0.000542318 \\ 
4.525	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0169026	 & 0.00301552	 & 0.00162687 \\ 
4.525	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0204201	 & 0.00336744	 & 0.00196543 \\ 
4.525	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0253842	 & 0.00373621	 & 0.00244322 \\ 
4.525	 & 0.025 & 	0.578125	 & 0.015625	 & 0.029585	 & 0.00397487	 & 0.00284754 \\ 
4.525	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0711438	 & 0.00753167	 & 0.00684757 \\ 
4.525	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0806453	 & 0.00813974	 & 0.00776209 \\ 
4.525	 & 0.025 & 	0.671875	 & 0.015625	 & 0.104338	 & 0.0101461	 & 0.0100425 \\ 
4.525	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0933639	 & 0.0105311	 & 0.00898624 \\ 
4.525	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0940024	 & 0.0116591	 & 0.00904771 \\ 
4.525	 & 0.025 & 	0.765625	 & 0.015625	 & 0.107109	 & 0.0146014	 & 0.0103092 \\ 
4.525	 & 0.025 & 	0.796875	 & 0.015625	 & 0.196622	 & 0.0363831	 & 0.0189248 \\ 
4.525	 & 0.025 & 	0.828125	 & 0.015625	 & 0.169151	 & 0.0464839	 & 0.0162808 \\ 
4.525	 & 0.025 & 	0.859375	 & 0.015625	 & 0.00664905	 & 0.00664905	 & 0.000639969 \\ 
4.575	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.000961829	 & 0.000961829	 & 9.31195e-05 \\ 
4.575	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00967392	 & 0.00360382	 & 0.000936581 \\ 
4.575	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00354045	 & 0.00120453	 & 0.000342769 \\ 
